1	0.087
1	0.145
1	0.216
1	11.977
1	14.964
1	24.524
1	26.281
1	27.105
1	29.413
1	29.751
1	29.953
1	30.072
1	30.782
1	31.097
1	31.547
1	31.891
1	31.963
1	33.554
1	33.789
1	34.405
1	35.474
1	35.91
1	36.025
1	37.076
1	39.185
1	39.297
1	39.914
1	40.085
1	40.3
1	40.787
1	40.854
1	41.003
1	42.634
1	43.215
1	44.825
1	47.071
1	47.38
1	47.892
1	54.055
1	55.736
1	60.343
1	60.813
1	61.976
1	62.157
1	62.275
1	63.004
1	63.063
1	63.132
1	63.219
1	65.988
1	67.739
1	67.85
1	70.178
1	70.421
1	70.43
1	70.435
1	70.445
1	71.273
1	71.285
1	71.294
1	71.476
1	71.838
1	72.15
1	72.181
1	72.821
1	73.112
1	73.514
1	73.713
1	74.961
1	75.097
1	75.864
1	80.73
1	81.172
1	81.346
1	81.603
1	81.702
1	84.643
1	85.112
1	85.222
1	86.071
1	86.112
1	86.224
1	87.241
1	99.84
1	100.468
1	101.898
1	102.837
1	107.309
1	111.735
1	115.816
1	115.848
1	115.893
1	116.372
1	116.448
1	117.23
1	118.255
1	119.085
1	123.978
1	125.597
1	125.708
1	127.135
1	127.321
1	129.754
1	129.94
1	132.91
1	135.658
1	135.666
1	135.771
1	135.884
1	136.036
1	136.177
1	136.187
1	136.355
1	136.474
1	136.495
1	136.519
1	136.558
1	136.583
1	136.606
1	136.675
1	136.709
1	136.922
1	136.995
1	137.884
1	137.993
1	138.072
1	138.097
1	138.143
1	138.42
1	138.778
1	138.817
1	138.903
1	139.725
1	142.618
1	142.668
1	143.18
1	144.893
1	145.684
1	145.69
1	145.701
1	145.707
1	146.763
1	147.037
1	147.132
1	147.911
1	148.134
1	148.261
1	148.462
1	148.707
1	148.839
1	149.028
1	149.185
1	149.259
1	149.47
1	151.106
1	153.155
1	153.458
1	155.092
1	157.1
1	166.547
1	166.713
1	170.621
1	172.636
1	178.159
1	178.193
1	178.294
1	182.203
1	182.876
1	183.569
1	187.749
1	192.346
1	200.819
1	202.224
1	205.398
1	206.047
1	206.053
1	206.351
1	207.758
1	208.478
1	209.505
1	209.678
1	209.907
1	212.715
1	213.226
1	213.438
1	213.735
1	214.057
1	214.598
1	215.339
1	218.724
1	218.922
1	219.103
1	220.532
1	220.624
1	220.761
1	221.015
1	222.326
1	227.109
1	228.27
1	228.396
1	230.236
1	230.403
1	231.836
1	232.884
1	232.983
1	233.105
1	233.169
1	233.458
1	233.665
1	233.714
1	233.749
1	233.777
1	233.816
1	233.888
1	233.932
1	233.988
1	234.088
1	234.208
1	234.241
1	234.34
1	234.414
1	234.521
1	234.707
1	234.793
1	234.866
1	234.951
1	235.107
1	235.309
1	235.954
1	236.995
1	237.599
1	237.776
1	237.999
1	238.131
1	238.436
1	244.187
1	244.244
1	244.366
1	244.458
1	244.525
1	244.603
1	244.622
1	244.872
1	244.895
1	245.283
1	247.222
1	247.445
1	248.942
1	249.159
1	250.063
1	250.183
1	250.455
1	251.427
1	251.477
1	253.61
1	255.878
1	255.963
1	256.204
1	256.448
1	256.767
1	256.839
1	257.229
1	257.67
1	257.772
1	258.017
1	258.22
1	259.21
1	260.148
1	265.557
1	268.032
1	272.605
1	273.043
1	274.009
1	274.218
1	279.169
1	282.963
1	283.809
1	284.135
1	284.245
1	284.38
1	284.48
1	293.964
1	295.298
1	296.705
1	296.852
1	296.963
1	297.359
1	297.782
2	29.72
2	50.529
2	58.227
2	61.822
2	74.134
2	105.86
2	133.662
2	141.782
2	144.541
2	144.609
2	144.694
2	144.713
2	144.744
2	144.856
2	144.875
2	144.906
2	146.579
2	146.587
2	146.6
2	146.63
2	146.673
2	146.987
2	179.264
2	186.355
2	190.148
2	193.951
2	193.961
2	200.045
2	200.538
2	206.527
2	210.517
2	216.317
2	217.933
2	217.94
2	218.051
2	218.065
2	218.079
2	218.088
2	218.099
2	218.358
2	218.366
2	218.852
2	218.882
2	220.077
2	220.144
2	220.608
2	222.837
2	267.871
2	273.129
2	273.137
2	273.147
2	273.161
2	273.17
2	273.18
2	273.49
2	273.514
2	273.735
2	273.756
